Test Case: A100SXM_aten_mul
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1024  | 7168  | N/A |        [[1024, 7168], [7168]]        | bf16  |      40.35       |       40.4        |      40.45       |        29.0        | 7.34e+06 | 2.20e+07 |      0.93%       |    53.53%     |
| 2048  | 7168  | N/A |        [[2048, 7168], [7168]]        | bf16  |      78.49       |       78.57       |      78.64       |        56.0        | 1.47e+07 | 4.40e+07 |      0.96%       |    55.04%     |
| 4096  | 7168  | N/A |        [[4096, 7168], [7168]]        | bf16  |      151.65      |      151.73       |      151.81      |       109.99       | 2.94e+07 | 8.81e+07 |      0.99%       |    56.97%     |
| 8192  | 7168  | N/A |        [[8192, 7168], [7168]]        | bf16  |      297.83      |      297.89       |      297.93      |       217.99       | 5.87e+07 | 1.76e+08 |      1.01%       |    58.02%     |
| 16384 | 7168  | N/A |       [[16384, 7168], [7168]]        | bf16  |      590.34      |      590.39       |      590.44      |       433.98       | 1.17e+08 | 3.52e+08 |      1.02%       |    58.54%     |
| 32768 | 7168  | N/A |       [[32768, 7168], [7168]]        | bf16  |      990.05      |      1096.75      |     1175.14      |       865.96       | 2.35e+08 | 7.05e+08 |      1.22%       |    69.81%     |
|   1   | 8192  | N/A |         [[1, 8192], [8192]]          | bf16  |       2.41       |       2.45        |       2.51       |        2.03        | 8.19e+03 | 2.46e+04 |      0.02%       |     1.0%      |
|   2   | 8192  | N/A |         [[2, 8192], [8192]]          | bf16  |       3.48       |        3.5        |       3.53       |        2.06        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.39%     |
|   4   | 8192  | N/A |         [[4, 8192], [8192]]          | bf16  |       3.53       |       3.55        |       3.58       |        2.12        | 3.28e+04 | 9.83e+04 |      0.05%       |     2.73%     |
|   8   | 8192  | N/A |         [[8, 8192], [8192]]          | bf16  |       3.64       |       3.69        |       3.74       |        2.24        | 6.55e+04 | 1.97e+05 |      0.09%       |     5.3%      |
|  16   | 8192  | N/A |         [[16, 8192], [8192]]         | bf16  |       3.79       |       3.82        |       3.84       |        2.48        | 1.31e+05 | 3.93e+05 |      0.18%       |    10.18%     |
|  32   | 8192  | N/A |         [[32, 8192], [8192]]         | bf16  |       4.86       |       4.94        |       5.02       |        2.96        | 2.62e+05 | 7.86e+05 |      0.28%       |    15.87%     |
|  64   | 8192  | N/A |         [[64, 8192], [8192]]         | bf16  |       5.89       |       5.94        |       5.99       |        3.93        | 5.24e+05 | 1.57e+06 |      0.46%       |    26.19%     |
|  128  | 8192  | N/A |        [[128, 8192], [8192]]         | bf16  |       8.14       |       8.19        |       8.24       |        5.86        | 1.05e+06 | 3.15e+06 |      0.66%       |    37.91%     |
|  256  | 8192  | N/A |        [[256, 8192], [8192]]         | bf16  |      11.93       |       11.95       |      11.98       |        9.71        | 2.10e+06 | 6.29e+06 |       0.9%       |    51.73%     |
|  512  | 8192  | N/A |        [[512, 8192], [8192]]         | bf16  |      21.35       |       21.38       |       21.4       |       17.43        | 4.19e+06 | 1.26e+07 |      1.01%       |    57.81%     |
| 1024  | 8192  | N/A |        [[1024, 8192], [8192]]        | bf16  |       46.8       |       46.84       |       46.9       |       32.86        | 8.39e+06 | 2.52e+07 |      0.92%       |    52.74%     |
| 2048  | 8192  | N/A |        [[2048, 8192], [8192]]        | bf16  |      88.93       |       89.01       |      89.09       |       63.71        | 1.68e+07 | 5.03e+07 |      0.97%       |    55.51%     |
| 4096  | 8192  | N/A |        [[4096, 8192], [8192]]        | bf16  |      172.54      |      172.57       |      172.6       |       125.42       | 3.36e+07 | 1.01e+08 |       1.0%       |    57.23%     |
| 8192  | 8192  | N/A |        [[8192, 8192], [8192]]        | bf16  |      339.76      |      339.81       |      339.87      |       248.84       | 6.71e+07 | 2.01e+08 |      1.01%       |    58.12%     |
| 16384 | 8192  | N/A |       [[16384, 8192], [8192]]        | bf16  |      673.89      |      673.97       |      674.05      |       495.69       | 1.34e+08 | 4.03e+08 |      1.02%       |    58.61%     |
| 32768 | 8192  | N/A |       [[32768, 8192], [8192]]        | bf16  |     1130.96      |      1235.49      |     1342.46      |       989.38       | 2.68e+08 | 8.05e+08 |      1.22%       |    69.84%     |
|   1   | 13824 | N/A |        [[1, 13824], [13824]]         | bf16  |       2.41       |       2.46        |       2.51       |        2.05        | 1.38e+04 | 4.15e+04 |      0.03%       |     1.69%     |
|   2   | 13824 | N/A |        [[2, 13824], [13824]]         | bf16  |       3.53       |       3.56        |       3.58       |        2.1         | 2.76e+04 | 8.29e+04 |      0.04%       |     2.3%      |
|   4   | 13824 | N/A |        [[4, 13824], [13824]]         | bf16  |       3.69       |       3.72        |       3.74       |        2.2         | 5.53e+04 | 1.66e+05 |      0.08%       |     4.41%     |
|   8   | 13824 | N/A |        [[8, 13824], [13824]]         | bf16  |       3.79       |       3.81        |       3.84       |        2.41        | 1.11e+05 | 3.32e+05 |      0.15%       |     8.59%     |
|  16   | 13824 | N/A |        [[16, 13824], [13824]]        | bf16  |       3.94       |       3.97        |       3.99       |        2.81        | 2.21e+05 | 6.64e+05 |      0.29%       |    16.52%     |
|  32   | 13824 | N/A |        [[32, 13824], [13824]]        | bf16  |       4.45       |       4.47        |       4.51       |        3.63        | 4.42e+05 | 1.33e+06 |      0.51%       |    29.25%     |
|  64   | 13824 | N/A |        [[64, 13824], [13824]]        | bf16  |       7.12       |       7.16        |       7.22       |        5.25        | 8.85e+05 | 2.65e+06 |      0.64%       |    36.57%     |
|  128  | 13824 | N/A |       [[128, 13824], [13824]]        | bf16  |       10.7       |       10.75       |       10.8       |        8.51        | 1.77e+06 | 5.31e+06 |      0.85%       |    48.66%     |
|  256  | 13824 | N/A |       [[256, 13824], [13824]]        | bf16  |      18.23       |       18.27       |      18.33       |       15.02        | 3.54e+06 | 1.06e+07 |       1.0%       |    57.12%     |
|  512  | 13824 | N/A |       [[512, 13824], [13824]]        | bf16  |       38.5       |       38.56       |       38.6       |       28.03        | 7.08e+06 | 2.12e+07 |      0.94%       |     54.1%     |
| 1024  | 13824 | N/A |       [[1024, 13824], [13824]]       | bf16  |      75.93       |       75.99       |      76.03       |       54.07        | 1.42e+07 | 4.25e+07 |      0.96%       |    54.86%     |
| 2048  | 13824 | N/A |       [[2048, 13824], [13824]]       | bf16  |      146.48      |      146.54       |      146.59      |       106.14       | 2.83e+07 | 8.49e+07 |      0.99%       |    56.87%     |
| 4096  | 13824 | N/A |       [[4096, 13824], [13824]]       | bf16  |      287.64      |       287.7       |      287.74      |       210.28       | 5.66e+07 | 1.70e+08 |      1.01%       |    57.93%     |
| 8192  | 13824 | N/A |       [[8192, 13824], [13824]]       | bf16  |      569.65      |      569.67       |      569.7       |       418.55       | 1.13e+08 | 3.40e+08 |      1.02%       |     58.5%     |
| 16384 | 13824 | N/A |      [[16384, 13824], [13824]]       | bf16  |      955.14      |      1057.24      |     1133.98      |       835.1        | 2.26e+08 | 6.79e+08 |      1.22%       |    69.78%     |
| 32768 | 13824 | N/A |      [[32768, 13824], [13824]]       | bf16  |     1904.08      |      2064.54      |     2262.12      |       1668.2       | 4.53e+08 | 1.36e+09 |      1.22%       |    70.01%     |
|   1   | 16384 | N/A |        [[1, 16384], [16384]]         | bf16  |       2.36       |       2.46        |       2.56       |        2.06        | 1.64e+04 | 4.92e+04 |      0.04%       |     2.04%     |
|   2   | 16384 | N/A |        [[2, 16384], [16384]]         | bf16  |       3.48       |       3.51        |       3.53       |        2.12        | 3.28e+04 | 9.83e+04 |      0.05%       |     2.77%     |
|   4   | 16384 | N/A |        [[4, 16384], [16384]]         | bf16  |       3.69       |       3.71        |       3.74       |        2.24        | 6.55e+04 | 1.97e+05 |      0.09%       |     5.23%     |
|   8   | 16384 | N/A |        [[8, 16384], [16384]]         | bf16  |       3.74       |       3.79        |       3.84       |        2.48        | 1.31e+05 | 3.93e+05 |      0.18%       |    10.31%     |
|  16   | 16384 | N/A |        [[16, 16384], [16384]]        | bf16  |       4.04       |       4.07        |       4.1        |        2.96        | 2.62e+05 | 7.86e+05 |      0.33%       |    19.09%     |
|  32   | 16384 | N/A |        [[32, 16384], [16384]]        | bf16  |       5.89       |       5.94        |       5.99       |        3.93        | 5.24e+05 | 1.57e+06 |      0.46%       |    26.19%     |
|  64   | 16384 | N/A |        [[64, 16384], [16384]]        | bf16  |       8.14       |       8.18        |       8.24       |        5.86        | 1.05e+06 | 3.15e+06 |      0.66%       |    37.91%     |
|  128  | 16384 | N/A |       [[128, 16384], [16384]]        | bf16  |      11.93       |       11.95       |      11.98       |        9.71        | 2.10e+06 | 6.29e+06 |       0.9%       |    51.73%     |
|  256  | 16384 | N/A |       [[256, 16384], [16384]]        | bf16  |      21.35       |       21.38       |       21.4       |       17.43        | 4.19e+06 | 1.26e+07 |      1.01%       |    57.81%     |
|  512  | 16384 | N/A |       [[512, 16384], [16384]]        | bf16  |      46.85       |       46.88       |       46.9       |       32.86        | 8.39e+06 | 2.52e+07 |      0.92%       |    52.69%     |
| 1024  | 16384 | N/A |       [[1024, 16384], [16384]]       | bf16  |      89.04       |       89.08       |      89.14       |       63.71        | 1.68e+07 | 5.03e+07 |      0.97%       |    55.45%     |
| 2048  | 16384 | N/A |       [[2048, 16384], [16384]]       | bf16  |      172.6       |      172.65       |      172.7       |       125.42       | 3.36e+07 | 1.01e+08 |       1.0%       |    57.21%     |
| 4096  | 16384 | N/A |       [[4096, 16384], [16384]]       | bf16  |      339.87      |      339.92       |      339.97      |       248.84       | 6.71e+07 | 2.01e+08 |      1.01%       |     58.1%     |
| 8192  | 16384 | N/A |       [[8192, 16384], [16384]]       | bf16  |      588.39      |      632.71       |      674.25      |       495.69       | 1.34e+08 | 4.03e+08 |      1.17%       |    67.12%     |
| 16384 | 16384 | N/A |      [[16384, 16384], [16384]]       | bf16  |     1131.37      |      1244.98      |     1342.98      |       989.38       | 2.68e+08 | 8.05e+08 |      1.22%       |    69.82%     |
| 32768 | 16384 | N/A |      [[32768, 16384], [16384]]       | bf16  |     2256.44      |      2334.34      |     2460.11      |      1976.76       | 5.37e+08 | 1.61e+09 |      1.22%       |    70.01%     |
|   1   |  32   | N/A |          [[1, 32], [1, 32]]          | bf16  |       2.25       |       2.27        |       2.3        |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.0%      |
|   2   |  32   | N/A |          [[2, 32], [2, 32]]          | bf16  |       2.3        |       2.33        |       2.36       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   4   |  32   | N/A |          [[4, 32], [4, 32]]          | bf16  |       2.3        |       2.33        |       2.36       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   8   |  32   | N/A |          [[8, 32], [8, 32]]          | bf16  |       2.36       |       2.39        |       2.41       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|  16   |  32   | N/A |         [[16, 32], [16, 32]]         | bf16  |       2.25       |        2.3        |       2.36       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.07%     |
|  32   |  32   | N/A |         [[32, 32], [32, 32]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|  64   |  32   | N/A |         [[64, 32], [64, 32]]         | bf16  |       2.76       |       2.81        |       2.87       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|  128  |  32   | N/A |        [[128, 32], [128, 32]]        | bf16  |       2.76       |        2.8        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  256  |  32   | N/A |        [[256, 32], [256, 32]]        | bf16  |       2.76       |       2.82        |       2.87       |        2.03        | 8.19e+03 | 2.46e+04 |      0.02%       |     0.87%     |
|  512  |  32   | N/A |        [[512, 32], [512, 32]]        | bf16  |       2.82       |       2.89        |       2.97       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.71%     |
| 1024  |  32   | N/A |       [[1024, 32], [1024, 32]]       | bf16  |       2.92       |       2.94        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.3%      |
| 2048  |  32   | N/A |       [[2048, 32], [2048, 32]]       | bf16  |       3.07       |       3.09        |       3.12       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.28%     |
| 4096  |  32   | N/A |       [[4096, 32], [4096, 32]]       | bf16  |       3.17       |       3.22        |       3.28       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    12.17%     |
| 8192  |  32   | N/A |       [[8192, 32], [8192, 32]]       | bf16  |       3.43       |       3.48        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.49%     |
| 16384 |  32   | N/A |      [[16384, 32], [16384, 32]]      | bf16  |       3.99       |       4.02        |       4.04       |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.67%     |
| 32768 |  32   | N/A |      [[32768, 32], [32768, 32]]      | bf16  |       5.07       |       5.09        |       5.12       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
|   1   |  64   | N/A |          [[1, 64], [1, 64]]          | bf16  |       2.66       |       2.68        |       2.71       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   2   |  64   | N/A |          [[2, 64], [2, 64]]          | bf16  |       2.51       |       2.57        |       2.61       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.02%     |
|   4   |  64   | N/A |          [[4, 64], [4, 64]]          | bf16  |       2.61       |       2.64        |       2.66       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|   8   |  64   | N/A |          [[8, 64], [8, 64]]          | bf16  |       2.61       |       2.69        |       2.76       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|  16   |  64   | N/A |         [[16, 64], [16, 64]]         | bf16  |       2.76       |       2.78        |       2.82       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|  32   |  64   | N/A |         [[32, 64], [32, 64]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|  64   |  64   | N/A |         [[64, 64], [64, 64]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  128  |  64   | N/A |        [[128, 64], [128, 64]]        | bf16  |       2.82       |       2.84        |       2.87       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.85%     |
|  256  |  64   | N/A |        [[256, 64], [256, 64]]        | bf16  |       2.87       |       2.89        |       2.92       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.68%     |
|  512  |  64   | N/A |        [[512, 64], [512, 64]]        | bf16  |       2.92       |       2.94        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.3%      |
| 1024  |  64   | N/A |       [[1024, 64], [1024, 64]]       | bf16  |       3.07       |       3.07        |       3.07       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.28%     |
| 2048  |  64   | N/A |       [[2048, 64], [2048, 64]]       | bf16  |       3.17       |       3.19        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    12.17%     |
| 4096  |  64   | N/A |       [[4096, 64], [4096, 64]]       | bf16  |       3.43       |       3.46        |       3.48       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.49%     |
| 8192  |  64   | N/A |       [[8192, 64], [8192, 64]]       | bf16  |       4.04       |       4.07        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 16384 |  64   | N/A |      [[16384, 64], [16384, 64]]      | bf16  |       5.07       |       5.09        |       5.12       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
| 32768 |  64   | N/A |      [[32768, 64], [32768, 64]]      | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
|   1   |  128  | N/A |         [[1, 128], [1, 128]]         | bf16  |       2.56       |       2.59        |       2.61       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   2   |  128  | N/A |         [[2, 128], [2, 128]]         | bf16  |       2.61       |       2.64        |       2.66       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.03%     |
|   4   |  128  | N/A |         [[4, 128], [4, 128]]         | bf16  |       2.56       |       2.58        |       2.61       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|   8   |  128  | N/A |         [[8, 128], [8, 128]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|  16   |  128  | N/A |        [[16, 128], [16, 128]]        | bf16  |       2.76       |       2.79        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|  32   |  128  | N/A |        [[32, 128], [32, 128]]        | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  64   |  128  | N/A |        [[64, 128], [64, 128]]        | bf16  |       2.82       |       2.87        |       2.92       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.85%     |
|  128  |  128  | N/A |       [[128, 128], [128, 128]]       | bf16  |       2.82       |       2.85        |       2.87       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.71%     |
|  256  |  128  | N/A |       [[256, 128], [256, 128]]       | bf16  |       2.92       |       2.94        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.3%      |
|  512  |  128  | N/A |       [[512, 128], [512, 128]]       | bf16  |       3.02       |       3.07        |       3.12       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.39%     |
| 1024  |  128  | N/A |      [[1024, 128], [1024, 128]]      | bf16  |       3.17       |        3.2        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    12.17%     |
| 2048  |  128  | N/A |      [[2048, 128], [2048, 128]]      | bf16  |       3.48       |       3.51        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
| 4096  |  128  | N/A |      [[4096, 128], [4096, 128]]      | bf16  |       4.04       |       4.04        |       4.04       |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 8192  |  128  | N/A |      [[8192, 128], [8192, 128]]      | bf16  |       5.12       |       5.14        |       5.17       |        5.86        | 1.05e+06 | 3.15e+06 |      1.05%       |    60.26%     |
| 16384 |  128  | N/A |     [[16384, 128], [16384, 128]]     | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
| 32768 |  128  | N/A |     [[32768, 128], [32768, 128]]     | bf16  |      13.47       |       13.55       |      13.62       |       17.43        | 4.19e+06 | 1.26e+07 |       1.6%       |    91.63%     |
|   1   |  512  | N/A |         [[1, 512], [1, 512]]         | bf16  |       2.66       |       2.71        |       2.76       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.06%     |
|   2   |  512  | N/A |         [[2, 512], [2, 512]]         | bf16  |       2.76       |        2.8        |       2.82       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.11%     |
|   4   |  512  | N/A |         [[4, 512], [4, 512]]         | bf16  |       2.76       |        2.8        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|   8   |  512  | N/A |         [[8, 512], [8, 512]]         | bf16  |       2.76       |       2.82        |       2.87       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|  16   |  512  | N/A |        [[16, 512], [16, 512]]        | bf16  |       2.82       |       2.85        |       2.87       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.85%     |
|  32   |  512  | N/A |        [[32, 512], [32, 512]]        | bf16  |       2.87       |        2.9        |       2.92       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.68%     |
|  64   |  512  | N/A |        [[64, 512], [64, 512]]        | bf16  |       2.87       |       2.92        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.36%     |
|  128  |  512  | N/A |       [[128, 512], [128, 512]]       | bf16  |       3.02       |       3.05        |       3.07       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.39%     |
|  256  |  512  | N/A |       [[256, 512], [256, 512]]       | bf16  |       3.12       |       3.18        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.22%       |    12.36%     |
|  512  |  512  | N/A |       [[512, 512], [512, 512]]       | bf16  |       3.48       |        3.5        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
| 1024  |  512  | N/A |      [[1024, 512], [1024, 512]]      | bf16  |       4.04       |       4.06        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
| 2048  |  512  | N/A |      [[2048, 512], [2048, 512]]      | bf16  |       5.07       |       5.12        |       5.17       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
| 4096  |  512  | N/A |      [[4096, 512], [4096, 512]]      | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
| 8192  |  512  | N/A |      [[8192, 512], [8192, 512]]      | bf16  |      13.98       |       14.04       |      14.08       |       17.43        | 4.19e+06 | 1.26e+07 |      1.54%       |    88.28%     |
| 16384 |  512  | N/A |     [[16384, 512], [16384, 512]]     | bf16  |      40.55       |       40.66       |      40.76       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.87%     |
| 32768 |  512  | N/A |     [[32768, 512], [32768, 512]]     | bf16  |      76.34       |       76.42       |      76.49       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.67%     |
|   1   |  768  | N/A |         [[1, 768], [1, 768]]         | bf16  |       2.82       |       2.84        |       2.87       |        2.0         | 7.68e+02 | 2.30e+03 |       0.0%       |     0.08%     |
|   2   |  768  | N/A |         [[2, 768], [2, 768]]         | bf16  |       2.76       |       2.82        |       2.87       |        2.01        | 1.54e+03 | 4.61e+03 |       0.0%       |     0.16%     |
|   4   |  768  | N/A |         [[4, 768], [4, 768]]         | bf16  |       2.76       |        2.8        |       2.82       |        2.01        | 3.07e+03 | 9.22e+03 |      0.01%       |     0.33%     |
|   8   |  768  | N/A |         [[8, 768], [8, 768]]         | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.66%     |
|  16   |  768  | N/A |        [[16, 768], [16, 768]]        | bf16  |       2.87       |       2.87        |       2.87       |        2.05        | 1.23e+04 | 3.69e+04 |      0.02%       |     1.26%     |
|  32   |  768  | N/A |        [[32, 768], [32, 768]]        | bf16  |       2.87       |        2.9        |       2.92       |        2.09        | 2.46e+04 | 7.37e+04 |      0.04%       |     2.52%     |
|  64   |  768  | N/A |        [[64, 768], [64, 768]]        | bf16  |       3.02       |       3.04        |       3.07       |        2.18        | 4.92e+04 | 1.47e+05 |      0.08%       |     4.79%     |
|  128  |  768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       3.07       |       3.12        |       3.17       |        2.36        | 9.83e+04 | 2.95e+05 |      0.16%       |     9.42%     |
|  256  |  768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       3.33       |       3.35        |       3.38       |        2.72        | 1.97e+05 | 5.90e+05 |       0.3%       |    17.37%     |
|  512  |  768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       3.79       |       3.81        |       3.84       |        3.45        | 3.93e+05 | 1.18e+06 |      0.53%       |    30.53%     |
| 1024  |  768  | N/A |      [[1024, 768], [1024, 768]]      | bf16  |       4.56       |       4.58        |       4.61       |        4.89        | 7.86e+05 | 2.36e+06 |      0.88%       |    50.75%     |
| 2048  |  768  | N/A |      [[2048, 768], [2048, 768]]      | bf16  |       6.09       |       6.11        |       6.14       |        7.79        | 1.57e+06 | 4.72e+06 |      1.32%       |     76.0%     |
| 4096  |  768  | N/A |      [[4096, 768], [4096, 768]]      | bf16  |       9.37       |       9.43        |       9.47       |       13.57        | 3.15e+06 | 9.44e+06 |      1.72%       |    98.79%     |
| 8192  |  768  | N/A |      [[8192, 768], [8192, 768]]      | bf16  |      31.59       |       31.65       |      31.69       |       25.14        | 6.29e+06 | 1.89e+07 |      1.02%       |    58.61%     |
| 16384 |  768  | N/A |     [[16384, 768], [16384, 768]]     | bf16  |      58.52       |       58.57       |      58.62       |       48.28        | 1.26e+07 | 3.77e+07 |       1.1%       |    63.27%     |
| 32768 |  768  | N/A |     [[32768, 768], [32768, 768]]     | bf16  |      112.28      |      112.36       |      112.44      |       94.57        | 2.52e+07 | 7.55e+07 |      1.15%       |    65.95%     |
|   1   | 2048  | N/A |        [[1, 2048], [1, 2048]]        | bf16  |       2.76       |       2.78        |       2.82       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.22%     |
|   2   | 2048  | N/A |        [[2, 2048], [2, 2048]]        | bf16  |       2.76       |       2.79        |       2.82       |        2.02        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.44%     |
|   4   | 2048  | N/A |        [[4, 2048], [4, 2048]]        | bf16  |       2.82       |       2.85        |       2.87       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.85%     |
|   8   | 2048  | N/A |        [[8, 2048], [8, 2048]]        | bf16  |       2.82       |       2.87        |       2.92       |        2.06        | 1.64e+04 | 4.92e+04 |      0.03%       |     1.71%     |
|  16   | 2048  | N/A |       [[16, 2048], [16, 2048]]       | bf16  |       2.92       |       2.95        |       2.97       |        2.12        | 3.28e+04 | 9.83e+04 |      0.06%       |     3.3%      |
|  32   | 2048  | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       3.02       |       3.05        |       3.07       |        2.24        | 6.55e+04 | 1.97e+05 |      0.11%       |     6.39%     |
|  64   | 2048  | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       3.23       |       3.23        |       3.23       |        2.48        | 1.31e+05 | 3.93e+05 |      0.21%       |    11.94%     |
|  128  | 2048  | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       3.48       |       3.51        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
|  256  | 2048  | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       4.04       |       4.08        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
|  512  | 2048  | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       5.07       |        5.1        |       5.12       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
| 1024  | 2048  | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       7.07       |        7.1        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
| 2048  | 2048  | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |      13.98       |       14.06       |      14.13       |       17.43        | 4.19e+06 | 1.26e+07 |      1.54%       |    88.28%     |
| 4096  | 2048  | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |      40.65       |       40.71       |      40.76       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.72%     |
| 8192  | 2048  | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      76.39       |       76.46       |      76.54       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.63%     |
