Test Case: H20SXM_aten_mm
| B |  M   |  K   |   N   |          input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 | 4096 | 2048 | 2048  | [[4096, 2048], [2048, 2048]]  | bf16  |      268.54      |      268.75       |      269.01      |       259.96       | 3.44e+10 | 2.10e+07 |      86.45%      |     3.9%      |
| 1 | 8192 | 2048 | 2048  | [[8192, 2048], [2048, 2048]]  | bf16  |      522.96      |      523.79       |      524.4       |       517.91       | 6.87e+10 | 3.77e+07 |      88.79%      |     3.61%     |
| 1 |  1   | 3072 | 2048  |   [[1, 3072], [3072, 2048]]   | bf16  |      19.72       |       19.82       |      19.88       |        5.94        | 1.26e+07 | 6.30e+06 |      0.43%       |    15.96%     |
| 1 |  2   | 3072 | 2048  |   [[2, 3072], [3072, 2048]]   | bf16  |      20.01       |       20.06       |      20.13       |        5.94        | 2.52e+07 | 6.30e+06 |      0.85%       |    15.75%     |
| 1 |  4   | 3072 | 2048  |   [[4, 3072], [3072, 2048]]   | bf16  |      19.98       |       20.08       |      20.18       |        5.94        | 5.03e+07 | 6.31e+06 |       1.7%       |     15.8%     |
| 1 |  8   | 3072 | 2048  |   [[8, 3072], [3072, 2048]]   | bf16  |      20.06       |       20.15       |      20.23       |        5.96        | 1.01e+08 | 6.33e+06 |      3.39%       |    15.78%     |
| 1 |  32  | 3072 | 2048  |  [[32, 3072], [3072, 2048]]   | bf16  |       19.4       |       19.52       |      19.85       |        6.03        | 4.03e+08 | 6.46e+06 |      14.02%      |    16.64%     |
| 1 |  64  | 3072 | 2048  |  [[64, 3072], [3072, 2048]]   | bf16  |      20.42       |       20.51       |      20.61       |        8.05        | 8.05e+08 | 6.62e+06 |      26.65%      |    16.21%     |
| 1 | 128  | 3072 | 2048  |  [[128, 3072], [3072, 2048]]  | bf16  |      22.48       |       22.57       |      22.67       |       14.09        | 1.61e+09 | 6.95e+06 |      48.41%      |    15.45%     |
| 1 | 256  | 3072 | 2048  |  [[256, 3072], [3072, 2048]]  | bf16  |      36.32       |       36.49       |      36.64       |       26.18        | 3.22e+09 | 7.60e+06 |      59.93%      |    10.47%     |
| 1 | 512  | 3072 | 2048  |  [[512, 3072], [3072, 2048]]  | bf16  |      64.46       |       64.66       |      64.76       |       50.37        | 6.44e+09 | 8.91e+06 |      67.53%      |     6.91%     |
| 1 | 1024 | 3072 | 2048  | [[1024, 3072], [3072, 2048]]  | bf16  |      120.16      |       120.3       |      120.54      |       98.73        | 1.29e+10 | 1.15e+07 |      72.45%      |     4.8%      |
| 1 | 2048 | 3072 | 2048  | [[2048, 3072], [3072, 2048]]  | bf16  |      232.74      |      233.05       |      233.3       |       195.47       | 2.58e+10 | 1.68e+07 |      74.81%      |     3.6%      |
| 1 | 4096 | 3072 | 2048  | [[4096, 3072], [3072, 2048]]  | bf16  |      397.1       |      397.39       |      397.52      |       388.93       | 5.15e+10 | 2.73e+07 |      87.7%       |     3.43%     |
| 1 | 8192 | 3072 | 2048  | [[8192, 3072], [3072, 2048]]  | bf16  |      779.42      |      780.13       |      781.52      |       775.87       | 1.03e+11 | 4.82e+07 |      89.36%      |     3.09%     |
| 1 |  1   | 4096 | 2048  |   [[1, 4096], [4096, 2048]]   | bf16  |      23.23       |       23.33       |      23.39       |        7.25        | 1.68e+07 | 8.39e+06 |      0.49%       |    18.07%     |
| 1 |  2   | 4096 | 2048  |   [[2, 4096], [4096, 2048]]   | bf16  |      23.49       |       23.59       |      23.68       |        7.25        | 3.36e+07 | 8.40e+06 |      0.97%       |    17.88%     |
| 1 |  4   | 4096 | 2048  |   [[4, 4096], [4096, 2048]]   | bf16  |      23.51       |       23.65       |      23.87       |        7.26        | 6.71e+07 | 8.41e+06 |      1.93%       |    17.89%     |
| 1 |  8   | 4096 | 2048  |   [[8, 4096], [4096, 2048]]   | bf16  |      23.59       |       23.67       |      23.74       |        7.27        | 1.34e+08 | 8.44e+06 |      3.84%       |    17.88%     |
| 1 |  32  | 4096 | 2048  |  [[32, 4096], [4096, 2048]]   | bf16  |      24.93       |       25.03       |      25.17       |        7.37        | 5.37e+08 | 8.59e+06 |      14.55%      |    17.22%     |
| 1 |  64  | 4096 | 2048  |  [[64, 4096], [4096, 2048]]   | bf16  |      23.91       |       23.98       |      24.07       |       10.06        | 1.07e+09 | 8.78e+06 |      30.34%      |    18.36%     |
| 1 | 128  | 4096 | 2048  |  [[128, 4096], [4096, 2048]]  | bf16  |      27.11       |       27.35       |      27.57       |       18.12        | 2.15e+09 | 9.18e+06 |      53.52%      |    16.92%     |
| 1 | 256  | 4096 | 2048  |  [[256, 4096], [4096, 2048]]  | bf16  |      45.72       |       46.09       |      46.67       |       34.24        | 4.29e+09 | 9.96e+06 |      63.47%      |    10.89%     |
| 1 | 512  | 4096 | 2048  |  [[512, 4096], [4096, 2048]]  | bf16  |       82.9       |       83.24       |      83.55       |       66.49        | 8.59e+09 | 1.15e+07 |      70.01%      |     6.96%     |
| 1 | 1024 | 4096 | 2048  | [[1024, 4096], [4096, 2048]]  | bf16  |      157.36      |      157.62       |      157.83      |       130.98       | 1.72e+10 | 1.47e+07 |      73.77%      |     4.66%     |
| 1 | 2048 | 4096 | 2048  | [[2048, 4096], [4096, 2048]]  | bf16  |      306.75      |      306.83       |      306.94      |       259.96       | 3.44e+10 | 2.10e+07 |      75.68%      |     3.42%     |
| 1 | 4096 | 4096 | 2048  | [[4096, 4096], [4096, 2048]]  | bf16  |      525.86      |      525.98       |      526.2       |       517.91       | 6.87e+10 | 3.36e+07 |      88.3%       |     3.19%     |
| 1 | 8192 | 4096 | 2048  | [[8192, 4096], [4096, 2048]]  | bf16  |     1035.82      |      1037.43      |     1039.06      |      1033.82       | 1.37e+11 | 5.87e+07 |      89.65%      |     2.83%     |
| 1 |  1   | 5120 | 2048  |   [[1, 5120], [5120, 2048]]   | bf16  |      26.79       |       26.96       |      27.54       |        8.56        | 2.10e+07 | 1.05e+07 |      0.53%       |    19.58%     |
| 1 |  2   | 5120 | 2048  |   [[2, 5120], [5120, 2048]]   | bf16  |      27.12       |       27.21       |      27.57       |        8.56        | 4.19e+07 | 1.05e+07 |      1.04%       |    19.36%     |
| 1 |  4   | 5120 | 2048  |   [[4, 5120], [5120, 2048]]   | bf16  |      26.98       |       27.15       |       27.3       |        8.57        | 8.39e+07 | 1.05e+07 |       2.1%       |    19.49%     |
| 1 |  8   | 5120 | 2048  |   [[8, 5120], [5120, 2048]]   | bf16  |      27.13       |       27.21       |      27.36       |        8.59        | 1.68e+08 | 1.05e+07 |      4.18%       |    19.43%     |
| 1 |  32  | 5120 | 2048  |  [[32, 5120], [5120, 2048]]   | bf16  |      29.02       |       29.25       |      29.56       |        8.7         | 6.71e+08 | 1.07e+07 |      15.63%      |    18.46%     |
| 1 |  64  | 5120 | 2048  |  [[64, 5120], [5120, 2048]]   | bf16  |      26.56       |       26.68       |       26.8       |       12.08        | 1.34e+09 | 1.09e+07 |      34.14%      |     20.6%     |
| 1 | 128  | 5120 | 2048  |  [[128, 5120], [5120, 2048]]  | bf16  |      31.74       |       31.88       |      32.15       |       22.15        | 2.68e+09 | 1.14e+07 |      57.14%      |    17.96%     |
| 1 | 256  | 5120 | 2048  |  [[256, 5120], [5120, 2048]]  | bf16  |       55.0       |       55.16       |      55.38       |       42.31        | 5.37e+09 | 1.23e+07 |      65.95%      |     11.2%     |
| 1 | 512  | 5120 | 2048  |  [[512, 5120], [5120, 2048]]  | bf16  |      101.56      |      101.67       |      101.92      |       82.61        | 1.07e+10 | 1.42e+07 |      71.44%      |     6.97%     |
| 1 | 1024 | 5120 | 2048  | [[1024, 5120], [5120, 2048]]  | bf16  |      194.35      |      194.52       |      194.75      |       163.22       | 2.15e+10 | 1.78e+07 |      74.66%      |     4.59%     |
| 1 | 2048 | 5120 | 2048  | [[2048, 5120], [5120, 2048]]  | bf16  |      380.03      |      380.14       |      380.29      |       324.44       | 4.29e+10 | 2.52e+07 |      76.36%      |     3.31%     |
| 1 | 4096 | 5120 | 2048  | [[4096, 5120], [5120, 2048]]  | bf16  |      653.2       |      654.52       |      655.29      |       646.89       | 8.59e+10 | 3.98e+07 |      88.86%      |     3.05%     |
| 1 | 8192 | 5120 | 2048  | [[8192, 5120], [5120, 2048]]  | bf16  |      1291.5      |      1292.41      |     1294.02      |      1291.78       | 1.72e+11 | 6.92e+07 |      89.88%      |     2.68%     |
| 1 |  1   | 6144 | 2048  |   [[1, 6144], [6144, 2048]]   | bf16  |      30.24       |       30.34       |      30.49       |        9.87        | 2.52e+07 | 1.26e+07 |      0.56%       |    20.82%     |
| 1 |  2   | 6144 | 2048  |   [[2, 6144], [6144, 2048]]   | bf16  |      30.45       |       30.55       |      30.63       |        9.87        | 5.03e+07 | 1.26e+07 |      1.12%       |    20.69%     |
| 1 |  4   | 6144 | 2048  |   [[4, 6144], [6144, 2048]]   | bf16  |      30.51       |       30.57       |      30.69       |        9.88        | 1.01e+08 | 1.26e+07 |      2.23%       |    20.67%     |
| 1 |  8   | 6144 | 2048  |   [[8, 6144], [6144, 2048]]   | bf16  |      30.51       |       30.59       |      30.67       |        9.91        | 2.01e+08 | 1.26e+07 |      4.46%       |    20.73%     |
| 1 |  32  | 6144 | 2048  |  [[32, 6144], [6144, 2048]]   | bf16  |      32.56       |       32.73       |      33.02       |       10.03        | 8.05e+08 | 1.28e+07 |      16.71%      |    19.73%     |
| 1 |  64  | 6144 | 2048  |  [[64, 6144], [6144, 2048]]   | bf16  |      30.04       |       30.18       |      30.36       |       14.09        | 1.61e+09 | 1.31e+07 |      36.23%      |    21.82%     |
| 1 | 128  | 6144 | 2048  |  [[128, 6144], [6144, 2048]]  | bf16  |      36.34       |       36.46       |      36.57       |       26.18        | 3.22e+09 | 1.36e+07 |      59.89%      |    18.76%     |
| 1 | 256  | 6144 | 2048  |  [[256, 6144], [6144, 2048]]  | bf16  |      64.56       |       64.65       |      64.76       |       50.37        | 6.44e+09 | 1.47e+07 |      67.43%      |    11.37%     |
| 1 | 512  | 6144 | 2048  |  [[512, 6144], [6144, 2048]]  | bf16  |      120.67      |      120.79       |      120.92      |       98.73        | 1.29e+10 | 1.68e+07 |      72.15%      |     6.95%     |
| 1 | 1024 | 6144 | 2048  | [[1024, 6144], [6144, 2048]]  | bf16  |      231.14      |      231.43       |      231.6       |       195.47       | 2.58e+10 | 2.10e+07 |      75.33%      |     4.54%     |
| 1 | 2048 | 6144 | 2048  | [[2048, 6144], [6144, 2048]]  | bf16  |      452.54      |      452.64       |      452.86      |       388.93       | 5.15e+10 | 2.94e+07 |      76.95%      |     3.24%     |
| 1 | 4096 | 6144 | 2048  | [[4096, 6144], [6144, 2048]]  | bf16  |      781.68      |      782.55       |      783.73      |       775.87       | 1.03e+11 | 4.61e+07 |      89.1%       |     2.95%     |
| 1 | 8192 | 6144 | 2048  | [[8192, 6144], [6144, 2048]]  | bf16  |     1547.71      |      1549.41      |     1552.13      |      1549.74       | 2.06e+11 | 7.97e+07 |      90.0%       |     2.57%     |
| 1 |  1   | 7168 | 2048  |   [[1, 7168], [7168, 2048]]   | bf16  |      33.77       |       33.96       |      34.23       |       11.18        | 2.94e+07 | 1.47e+07 |      0.59%       |    21.75%     |
| 1 |  2   | 7168 | 2048  |   [[2, 7168], [7168, 2048]]   | bf16  |      34.04       |       34.19       |       34.3       |       11.19        | 5.87e+07 | 1.47e+07 |      1.17%       |    21.59%     |
| 1 |  4   | 7168 | 2048  |   [[4, 7168], [7168, 2048]]   | bf16  |      34.15       |       34.28       |      34.49       |        11.2        | 1.17e+08 | 1.47e+07 |      2.32%       |    21.55%     |
| 1 |  8   | 7168 | 2048  |   [[8, 7168], [7168, 2048]]   | bf16  |      33.99       |       34.24       |      34.52       |       11.22        | 2.35e+08 | 1.48e+07 |      4.67%       |     21.7%     |
| 1 |  32  | 7168 | 2048  |  [[32, 7168], [7168, 2048]]   | bf16  |       36.3       |       36.43       |      36.67       |       11.36        | 9.40e+08 | 1.50e+07 |      17.49%      |    20.63%     |
| 1 |  64  | 7168 | 2048  |  [[64, 7168], [7168, 2048]]   | bf16  |      33.57       |       33.8        |      34.44       |       16.11        | 1.88e+09 | 1.53e+07 |      37.82%      |    22.74%     |
| 1 | 128  | 7168 | 2048  |  [[128, 7168], [7168, 2048]]  | bf16  |      41.06       |       41.32       |      41.51       |       30.21        | 3.76e+09 | 1.59e+07 |      61.84%      |    19.31%     |
| 1 | 256  | 7168 | 2048  |  [[256, 7168], [7168, 2048]]  | bf16  |      74.01       |       74.13       |       74.4       |       58.43        | 7.52e+09 | 1.70e+07 |      68.62%      |    11.51%     |
| 1 | 512  | 7168 | 2048  |  [[512, 7168], [7168, 2048]]  | bf16  |      139.36      |      139.68       |      140.06      |       114.86       | 1.50e+10 | 1.94e+07 |      72.88%      |     6.96%     |
| 1 | 1024 | 7168 | 2048  | [[1024, 7168], [7168, 2048]]  | bf16  |      268.33      |       268.5       |      268.65      |       227.71       | 3.01e+10 | 2.41e+07 |      75.71%      |     4.49%     |
| 1 | 2048 | 7168 | 2048  | [[2048, 7168], [7168, 2048]]  | bf16  |      525.06      |      525.84       |      526.5       |       453.42       | 6.01e+10 | 3.36e+07 |      77.38%      |     3.2%      |
| 1 | 4096 | 7168 | 2048  | [[4096, 7168], [7168, 2048]]  | bf16  |      909.89      |      911.68       |      912.71      |       904.85       | 1.20e+11 | 5.24e+07 |      89.3%       |     2.88%     |
| 1 | 8192 | 7168 | 2048  | [[8192, 7168], [7168, 2048]]  | bf16  |     1803.48      |      1804.12      |     1804.96      |      1807.69       | 2.41e+11 | 9.02e+07 |      90.11%      |     2.5%      |
| 1 |  1   | 8192 | 2048  |   [[1, 8192], [8192, 2048]]   | bf16  |      37.29       |       37.5        |      38.19       |       12.49        | 3.36e+07 | 1.68e+07 |      0.61%       |    22.51%     |
| 1 |  2   | 8192 | 2048  |   [[2, 8192], [8192, 2048]]   | bf16  |       36.8       |       36.94       |      37.18       |        12.5        | 6.71e+07 | 1.68e+07 |      1.23%       |    22.82%     |
| 1 |  4   | 8192 | 2048  |   [[4, 8192], [8192, 2048]]   | bf16  |      36.89       |       37.07       |      37.34       |       12.51        | 1.34e+08 | 1.68e+07 |      2.46%       |     22.8%     |
| 1 |  8   | 8192 | 2048  |   [[8, 8192], [8192, 2048]]   | bf16  |      36.98       |       37.12       |      37.35       |       12.54        | 2.68e+08 | 1.69e+07 |       4.9%       |    22.79%     |
| 1 |  32  | 8192 | 2048  |  [[32, 8192], [8192, 2048]]   | bf16  |      40.34       |       40.55       |       40.8       |       12.69        | 1.07e+09 | 1.71e+07 |      17.98%      |     21.2%     |
| 1 |  64  | 8192 | 2048  |  [[64, 8192], [8192, 2048]]   | bf16  |      37.23       |       37.32       |      37.38       |       18.12        | 2.15e+09 | 1.74e+07 |      38.97%      |    23.41%     |
| 1 | 128  | 8192 | 2048  |  [[128, 8192], [8192, 2048]]  | bf16  |      46.38       |       46.44       |      46.49       |       34.24        | 4.29e+09 | 1.81e+07 |      62.57%      |     19.5%     |
| 1 | 256  | 8192 | 2048  |  [[256, 8192], [8192, 2048]]  | bf16  |      83.79       |       83.97       |      84.55       |       66.49        | 8.59e+09 | 1.94e+07 |      69.27%      |    11.58%     |
| 1 | 512  | 8192 | 2048  |  [[512, 8192], [8192, 2048]]  | bf16  |      157.49      |      157.65       |      157.78      |       130.98       | 1.72e+10 | 2.20e+07 |      73.71%      |     6.99%     |
| 1 | 1024 | 8192 | 2048  | [[1024, 8192], [8192, 2048]]  | bf16  |      305.12      |      305.46       |      305.71      |       259.96       | 3.44e+10 | 2.73e+07 |      76.09%      |     4.47%     |
| 1 | 2048 | 8192 | 2048  | [[2048, 8192], [8192, 2048]]  | bf16  |      599.16      |      599.48       |      599.72      |       517.91       | 6.87e+10 | 3.77e+07 |      77.5%       |     3.15%     |
| 1 | 4096 | 8192 | 2048  | [[4096, 8192], [8192, 2048]]  | bf16  |     1038.17      |      1039.35      |     1041.29      |      1033.82       | 1.37e+11 | 5.87e+07 |      89.45%      |     2.83%     |
| 1 | 8192 | 8192 | 2048  | [[8192, 8192], [8192, 2048]]  | bf16  |     2059.23      |      2059.81      |     2060.44      |      2065.65       | 2.75e+11 | 1.01e+08 |      90.19%      |     2.44%     |
| 1 |  1   |  32  | 3072  |     [[1, 32], [32, 3072]]     | bf16  |      17.17       |       17.5        |      17.88       |        2.06        | 1.97e+05 | 1.01e+05 |      0.01%       |     0.3%      |
| 1 |  2   |  32  | 3072  |     [[2, 32], [32, 3072]]     | bf16  |      13.66       |       13.91       |      14.66       |        2.07        | 3.93e+05 | 1.05e+05 |      0.02%       |     0.38%     |
| 1 |  4   |  32  | 3072  |     [[4, 32], [32, 3072]]     | bf16  |      13.85       |       14.04       |      14.38       |        2.07        | 7.86e+05 | 1.11e+05 |      0.04%       |     0.4%      |
| 1 |  8   |  32  | 3072  |     [[8, 32], [32, 3072]]     | bf16  |      13.51       |       14.0        |       14.7       |        2.08        | 1.57e+06 | 1.23e+05 |      0.08%       |     0.46%     |
| 1 |  32  |  32  | 3072  |    [[32, 32], [32, 3072]]     | bf16  |      13.55       |       14.01       |      14.65       |        2.12        | 6.29e+06 | 1.98e+05 |      0.31%       |     0.73%     |
| 1 |  64  |  32  | 3072  |    [[64, 32], [32, 3072]]     | bf16  |       13.5       |       13.97       |      14.52       |        2.19        | 1.26e+07 | 2.97e+05 |      0.63%       |     1.1%      |
| 1 | 128  |  32  | 3072  |    [[128, 32], [32, 3072]]    | bf16  |      13.87       |       14.13       |       14.7       |        2.31        | 2.52e+07 | 4.96e+05 |      1.23%       |     1.79%     |
| 1 | 256  |  32  | 3072  |    [[256, 32], [32, 3072]]    | bf16  |      13.73       |       14.04       |      14.67       |        2.56        | 5.03e+07 | 8.93e+05 |      2.48%       |     3.25%     |
| 1 | 512  |  32  | 3072  |    [[512, 32], [32, 3072]]    | bf16  |       13.7       |       14.15       |      14.77       |        3.05        | 1.01e+08 | 1.69e+06 |      4.96%       |     6.16%     |
| 1 | 1024 |  32  | 3072  |   [[1024, 32], [32, 3072]]    | bf16  |      13.64       |       14.16       |      14.66       |        4.05        | 2.01e+08 | 3.28e+06 |      9.97%       |    12.01%     |
| 1 | 2048 |  32  | 3072  |   [[2048, 32], [32, 3072]]    | bf16  |      17.23       |       17.43       |      17.86       |        6.03        | 4.03e+08 | 6.46e+06 |      15.79%      |    18.73%     |
| 1 | 4096 |  32  | 3072  |   [[4096, 32], [32, 3072]]    | bf16  |      27.63       |       27.73       |      27.81       |       10.01        | 8.05e+08 | 1.28e+07 |      19.69%      |    23.19%     |
| 1 | 8192 |  32  | 3072  |   [[8192, 32], [32, 3072]]    | bf16  |      50.12       |       50.18       |      50.28       |       17.95        | 1.61e+09 | 2.55e+07 |      21.71%      |    25.47%     |
| 1 |  1   |  64  | 3072  |     [[1, 64], [64, 3072]]     | bf16  |      17.25       |       17.76       |       18.4       |        2.12        | 3.93e+05 | 2.00e+05 |      0.02%       |     0.58%     |
| 1 |  2   |  64  | 3072  |     [[2, 64], [64, 3072]]     | bf16  |      13.75       |       14.14       |      15.01       |        2.13        | 7.86e+05 | 2.03e+05 |      0.04%       |     0.74%     |
| 1 |  4   |  64  | 3072  |     [[4, 64], [64, 3072]]     | bf16  |      13.81       |       14.24       |       14.6       |        2.13        | 1.57e+06 | 2.09e+05 |      0.08%       |     0.76%     |
| 1 |  8   |  64  | 3072  |     [[8, 64], [64, 3072]]     | bf16  |       13.8       |       14.06       |      14.41       |        2.14        | 3.15e+06 | 2.22e+05 |      0.15%       |     0.8%      |
| 1 |  32  |  64  | 3072  |    [[32, 64], [64, 3072]]     | bf16  |      13.67       |       13.94       |      14.36       |        2.19        | 1.26e+07 | 2.97e+05 |      0.62%       |     1.09%     |
| 1 |  64  |  64  | 3072  |    [[64, 64], [64, 3072]]     | bf16  |      13.61       |       13.85       |      14.15       |        2.25        | 2.52e+07 | 3.97e+05 |      1.25%       |     1.46%     |
| 1 | 128  |  64  | 3072  |    [[128, 64], [64, 3072]]    | bf16  |      13.75       |       14.02       |      14.92       |        2.38        | 5.03e+07 | 5.98e+05 |      2.47%       |     2.17%     |
| 1 | 256  |  64  | 3072  |    [[256, 64], [64, 3072]]    | bf16  |      13.65       |       13.8        |      14.08       |        2.76        | 1.01e+08 | 9.99e+05 |      4.98%       |     3.66%     |
| 1 | 512  |  64  | 3072  |    [[512, 64], [64, 3072]]    | bf16  |      13.88       |       14.24       |      15.04       |        3.51        | 2.01e+08 | 1.80e+06 |       9.8%       |     6.49%     |
| 1 | 1024 |  64  | 3072  |   [[1024, 64], [64, 3072]]    | bf16  |      13.57       |       13.8        |      14.38       |        5.02        | 4.03e+08 | 3.41e+06 |      20.05%      |    12.56%     |
| 1 | 2048 |  64  | 3072  |   [[2048, 64], [64, 3072]]    | bf16  |      19.94       |       20.11       |      20.47       |        8.05        | 8.05e+08 | 6.62e+06 |      27.29%      |     16.6%     |
| 1 | 4096 |  64  | 3072  |   [[4096, 64], [64, 3072]]    | bf16  |      33.18       |       33.29       |      33.37       |       14.09        | 1.61e+09 | 1.30e+07 |      32.8%       |    19.65%     |
| 1 | 8192 |  64  | 3072  |   [[8192, 64], [64, 3072]]    | bf16  |      60.33       |       60.52       |      60.61       |       26.18        | 3.22e+09 | 2.59e+07 |      36.08%      |    21.45%     |
| 1 |  1   | 128  | 3072  |    [[1, 128], [128, 3072]]    | bf16  |      17.22       |       17.51       |       18.2       |        2.25        | 7.86e+05 | 3.96e+05 |      0.03%       |     1.15%     |
| 1 |  2   | 128  | 3072  |    [[2, 128], [128, 3072]]    | bf16  |      13.61       |       13.94       |      14.59       |        2.25        | 1.57e+06 | 4.00e+05 |      0.08%       |     1.47%     |
| 1 |  4   | 128  | 3072  |    [[4, 128], [128, 3072]]    | bf16  |      13.57       |       13.98       |      14.96       |        2.25        | 3.15e+06 | 4.06e+05 |      0.16%       |     1.5%      |
| 1 |  8   | 128  | 3072  |    [[8, 128], [128, 3072]]    | bf16  |       13.6       |       13.98       |      14.36       |        2.26        | 6.29e+06 | 4.19e+05 |      0.31%       |     1.54%     |
| 1 |  32  | 128  | 3072  |   [[32, 128], [128, 3072]]    | bf16  |       13.6       |       13.89       |      14.42       |        2.31        | 2.52e+07 | 4.96e+05 |      1.25%       |     1.82%     |
| 1 |  64  | 128  | 3072  |   [[64, 128], [128, 3072]]    | bf16  |      13.53       |       13.85       |      14.35       |        2.38        | 5.03e+07 | 5.98e+05 |      2.51%       |     2.21%     |
| 1 | 128  | 128  | 3072  |   [[128, 128], [128, 3072]]   | bf16  |      13.68       |       13.86       |      14.02       |        2.76        | 1.01e+08 | 8.03e+05 |      4.97%       |     2.93%     |
| 1 | 256  | 128  | 3072  |   [[256, 128], [128, 3072]]   | bf16  |      13.71       |       14.0        |      14.59       |        3.51        | 2.01e+08 | 1.21e+06 |      9.92%       |     4.42%     |
| 1 | 512  | 128  | 3072  |   [[512, 128], [128, 3072]]   | bf16  |      13.54       |       13.84       |      14.07       |        5.02        | 4.03e+08 | 2.03e+06 |      20.09%      |     7.5%      |
| 1 | 1024 | 128  | 3072  |  [[1024, 128], [128, 3072]]   | bf16  |      16.22       |       16.31       |      16.39       |        8.05        | 8.05e+08 | 3.67e+06 |      33.55%      |    11.31%     |
| 1 | 2048 | 128  | 3072  |  [[2048, 128], [128, 3072]]   | bf16  |      22.68       |       22.76       |      22.87       |       14.09        | 1.61e+09 | 6.95e+06 |      47.98%      |    15.31%     |
| 1 | 4096 | 128  | 3072  |  [[4096, 128], [128, 3072]]   | bf16  |      34.02       |       34.29       |      34.74       |       26.18        | 3.22e+09 | 1.35e+07 |      63.98%      |    19.84%     |
| 1 | 8192 | 128  | 3072  |  [[8192, 128], [128, 3072]]   | bf16  |      57.04       |       57.16       |      57.32       |       50.37        | 6.44e+09 | 2.66e+07 |      76.31%      |    23.32%     |
| 1 |  1   | 512  | 3072  |    [[1, 512], [512, 3072]]    | bf16  |      13.71       |       14.26       |      15.02       |        2.99        | 3.15e+06 | 1.58e+06 |      0.16%       |     5.75%     |
| 1 |  2   | 512  | 3072  |    [[2, 512], [512, 3072]]    | bf16  |      13.71       |       13.99       |       14.2       |        2.99        | 6.29e+06 | 1.58e+06 |      0.31%       |     5.76%     |
| 1 |  4   | 512  | 3072  |    [[4, 512], [512, 3072]]    | bf16  |      13.81       |       13.99       |      14.37       |        2.99        | 1.26e+07 | 1.59e+06 |      0.62%       |     5.75%     |
| 1 |  8   | 512  | 3072  |    [[8, 512], [512, 3072]]    | bf16  |      13.66       |       13.93       |      14.17       |        3.0         | 2.52e+07 | 1.60e+06 |      1.24%       |     5.86%     |
| 1 |  32  | 512  | 3072  |   [[32, 512], [512, 3072]]    | bf16  |      13.75       |       14.09       |      14.52       |        3.05        | 1.01e+08 | 1.69e+06 |      4.95%       |     6.14%     |
| 1 |  64  | 512  | 3072  |   [[64, 512], [512, 3072]]    | bf16  |      13.79       |       13.93       |      14.06       |        3.51        | 2.01e+08 | 1.80e+06 |      9.86%       |     6.53%     |
| 1 | 128  | 512  | 3072  |   [[128, 512], [512, 3072]]   | bf16  |      13.83       |       13.99       |      14.22       |        5.02        | 4.03e+08 | 2.03e+06 |      19.67%      |     7.34%     |
| 1 | 256  | 512  | 3072  |   [[256, 512], [512, 3072]]   | bf16  |      21.14       |       21.21       |      21.33       |        8.05        | 8.05e+08 | 2.49e+06 |      25.74%      |     5.89%     |
| 1 | 512  | 512  | 3072  |   [[512, 512], [512, 3072]]   | bf16  |      28.12       |       28.24       |      28.34       |       14.09        | 1.61e+09 | 3.41e+06 |      38.7%       |     6.06%     |
| 1 | 1024 | 512  | 3072  |  [[1024, 512], [512, 3072]]   | bf16  |      38.28       |       38.37       |      38.52       |       26.18        | 3.22e+09 | 5.24e+06 |      56.86%      |     6.85%     |
| 1 | 2048 | 512  | 3072  |  [[2048, 512], [512, 3072]]   | bf16  |      56.88       |       56.97       |      57.09       |       50.37        | 6.44e+09 | 8.91e+06 |      76.53%      |     7.83%     |
| 1 | 4096 | 512  | 3072  |  [[4096, 512], [512, 3072]]   | bf16  |      103.22      |      103.44       |      103.53      |       98.73        | 1.29e+10 | 1.63e+07 |      84.34%      |     7.87%     |
| 1 | 8192 | 512  | 3072  |  [[8192, 512], [512, 3072]]   | bf16  |      194.89      |      195.09       |      195.3       |       195.47       | 2.58e+10 | 3.09e+07 |      89.34%      |     7.94%     |
| 1 |  1   | 768  | 3072  |    [[1, 768], [768, 3072]]    | bf16  |      13.61       |       13.84       |       14.0       |        3.48        | 4.72e+06 | 2.36e+06 |      0.23%       |     8.68%     |
| 1 |  2   | 768  | 3072  |    [[2, 768], [768, 3072]]    | bf16  |      13.73       |       14.09       |      14.44       |        3.48        | 9.44e+06 | 2.37e+06 |      0.46%       |     8.62%     |
| 1 |  4   | 768  | 3072  |    [[4, 768], [768, 3072]]    | bf16  |       13.7       |       13.88       |      14.07       |        3.48        | 1.89e+07 | 2.37e+06 |      0.93%       |     8.67%     |
| 1 |  8   | 768  | 3072  |    [[8, 768], [768, 3072]]    | bf16  |      13.73       |       13.92       |      14.11       |        3.49        | 3.77e+07 | 2.39e+06 |      1.86%       |     8.7%      |
| 1 |  32  | 768  | 3072  |   [[32, 768], [768, 3072]]    | bf16  |      13.68       |       13.92       |      14.12       |        3.55        | 1.51e+08 | 2.48e+06 |      7.46%       |     9.07%     |
| 1 |  64  | 768  | 3072  |   [[64, 768], [768, 3072]]    | bf16  |      13.65       |       13.84       |      14.05       |        4.27        | 3.02e+08 | 2.61e+06 |      14.95%      |     9.54%     |
