Test Case: L40S_aten_bmm
|  B  |  M  |  K   |  N   |              input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  2  |  1  |  32  | 128  |      [[2, 1, 32], [2, 32, 128]]       | bf16  |      19.89       |       20.02       |      20.17       |        2.02        | 1.64e+04 | 8.51e+03 |       0.0%       |     0.1%      |
|  4  |  1  |  32  | 128  |      [[4, 1, 32], [4, 32, 128]]       | bf16  |      19.87       |       20.0        |      20.21       |        2.05        | 3.28e+04 | 1.70e+04 |       0.0%       |     0.2%      |
|  8  |  1  |  32  | 128  |      [[8, 1, 32], [8, 32, 128]]       | bf16  |      19.88       |       20.02       |      20.14       |        2.1         | 6.55e+04 | 3.40e+04 |       0.0%       |     0.4%      |
| 16  |  1  |  32  | 128  |     [[16, 1, 32], [16, 32, 128]]      | bf16  |      19.94       |       20.06       |      20.13       |        2.2         | 1.31e+05 | 6.81e+04 |       0.0%       |     0.79%     |
| 32  |  1  |  32  | 128  |     [[32, 1, 32], [32, 32, 128]]      | bf16  |      19.79       |       19.93       |      20.03       |        2.39        | 2.62e+05 | 1.36e+05 |       0.0%       |     1.59%     |
|  1  |  2  |  32  | 128  |      [[1, 2, 32], [1, 32, 128]]       | bf16  |      20.77       |       20.92       |       21.0       |        2.01        | 1.64e+04 | 4.42e+03 |       0.0%       |     0.05%     |
|  2  |  2  |  32  | 128  |      [[2, 2, 32], [2, 32, 128]]       | bf16  |      20.52       |       20.64       |      20.76       |        2.03        | 3.28e+04 | 8.83e+03 |       0.0%       |     0.1%      |
|  4  |  2  |  32  | 128  |      [[4, 2, 32], [4, 32, 128]]       | bf16  |      20.68       |       20.76       |      20.92       |        2.05        | 6.55e+04 | 1.77e+04 |       0.0%       |     0.2%      |
|  8  |  2  |  32  | 128  |      [[8, 2, 32], [8, 32, 128]]       | bf16  |      20.68       |       20.76       |      20.86       |        2.1         | 1.31e+05 | 3.53e+04 |       0.0%       |     0.4%      |
| 16  |  2  |  32  | 128  |     [[16, 2, 32], [16, 32, 128]]      | bf16  |      20.71       |       20.78       |      20.92       |        2.2         | 2.62e+05 | 7.07e+04 |       0.0%       |     0.79%     |
| 32  |  2  |  32  | 128  |     [[32, 2, 32], [32, 32, 128]]      | bf16  |      20.61       |       20.76       |      20.88       |        2.41        | 5.24e+05 | 1.41e+05 |      0.01%       |     1.59%     |
|  1  |  4  |  32  | 128  |      [[1, 4, 32], [1, 32, 128]]       | bf16  |      20.96       |       21.03       |      21.11       |        2.01        | 3.28e+04 | 4.74e+03 |       0.0%       |     0.05%     |
|  2  |  4  |  32  | 128  |      [[2, 4, 32], [2, 32, 128]]       | bf16  |      20.73       |       20.83       |      21.06       |        2.03        | 6.55e+04 | 9.47e+03 |       0.0%       |     0.11%     |
|  4  |  4  |  32  | 128  |      [[4, 4, 32], [4, 32, 128]]       | bf16  |      20.63       |       20.75       |      20.89       |        2.05        | 1.31e+05 | 1.89e+04 |       0.0%       |     0.21%     |
|  8  |  4  |  32  | 128  |      [[8, 4, 32], [8, 32, 128]]       | bf16  |      20.68       |       20.77       |      21.03       |        2.11        | 2.62e+05 | 3.79e+04 |       0.0%       |     0.42%     |
| 16  |  4  |  32  | 128  |     [[16, 4, 32], [16, 32, 128]]      | bf16  |      20.43       |       20.6        |      20.72       |        2.22        | 5.24e+05 | 7.58e+04 |      0.01%       |     0.86%     |
| 32  |  4  |  32  | 128  |     [[32, 4, 32], [32, 32, 128]]      | bf16  |      20.66       |       20.82       |       20.9       |        2.44        | 1.05e+06 | 1.52e+05 |      0.01%       |     1.7%      |
|  1  |  8  |  32  | 128  |      [[1, 8, 32], [1, 32, 128]]       | bf16  |      20.82       |       20.99       |      21.18       |        2.02        | 6.55e+04 | 5.38e+03 |       0.0%       |     0.06%     |
|  2  |  8  |  32  | 128  |      [[2, 8, 32], [2, 32, 128]]       | bf16  |      20.72       |       20.82       |       20.9       |        2.03        | 1.31e+05 | 1.08e+04 |       0.0%       |     0.12%     |
|  4  |  8  |  32  | 128  |      [[4, 8, 32], [4, 32, 128]]       | bf16  |       20.6       |       20.73       |      20.85       |        2.06        | 2.62e+05 | 2.15e+04 |       0.0%       |     0.24%     |
|  8  |  8  |  32  | 128  |      [[8, 8, 32], [8, 32, 128]]       | bf16  |      20.58       |       20.63       |       20.7       |        2.12        | 5.24e+05 | 4.30e+04 |      0.01%       |     0.48%     |
| 16  |  8  |  32  | 128  |     [[16, 8, 32], [16, 32, 128]]      | bf16  |      20.41       |       20.55       |      20.67       |        2.25        | 1.05e+06 | 8.60e+04 |      0.01%       |     0.98%     |
| 32  |  8  |  32  | 128  |     [[32, 8, 32], [32, 32, 128]]      | bf16  |      20.59       |       20.71       |      20.87       |        2.5         | 2.10e+06 | 1.72e+05 |      0.03%       |     1.93%     |
|  1  | 32  |  32  | 128  |      [[1, 32, 32], [1, 32, 128]]      | bf16  |      23.43       |       23.62       |      24.09       |        2.03        | 2.62e+05 | 9.22e+03 |       0.0%       |     0.09%     |
|  2  | 32  |  32  | 128  |      [[2, 32, 32], [2, 32, 128]]      | bf16  |      20.65       |       20.77       |      20.97       |        2.05        | 5.24e+05 | 1.84e+04 |      0.01%       |     0.21%     |
|  4  | 32  |  32  | 128  |      [[4, 32, 32], [4, 32, 128]]      | bf16  |      20.67       |       20.76       |      20.85       |        2.11        | 1.05e+06 | 3.69e+04 |      0.01%       |     0.41%     |
|  8  | 32  |  32  | 128  |      [[8, 32, 32], [8, 32, 128]]      | bf16  |      20.58       |       20.7        |      20.79       |        2.21        | 2.10e+06 | 7.37e+04 |      0.03%       |     0.83%     |
| 16  | 32  |  32  | 128  |     [[16, 32, 32], [16, 32, 128]]     | bf16  |      20.61       |       20.8        |      20.96       |        2.43        | 4.19e+06 | 1.47e+05 |      0.06%       |     1.66%     |
| 32  | 32  |  32  | 128  |     [[32, 32, 32], [32, 32, 128]]     | bf16  |      20.79       |       20.87       |      20.95       |        2.85        | 8.39e+06 | 2.95e+05 |      0.11%       |     3.28%     |
|  1  | 64  |  32  | 128  |      [[1, 64, 32], [1, 32, 128]]      | bf16  |      23.52       |       23.59       |      23.71       |        2.04        | 5.24e+05 | 1.43e+04 |      0.01%       |     0.14%     |
|  2  | 64  |  32  | 128  |      [[2, 64, 32], [2, 32, 128]]      | bf16  |      20.68       |       20.83       |      20.99       |        2.08        | 1.05e+06 | 2.87e+04 |      0.01%       |     0.32%     |
|  4  | 64  |  32  | 128  |      [[4, 64, 32], [4, 32, 128]]      | bf16  |      20.56       |       20.75       |      20.88       |        2.17        | 2.10e+06 | 5.73e+04 |      0.03%       |     0.65%     |
|  8  | 64  |  32  | 128  |      [[8, 64, 32], [8, 32, 128]]      | bf16  |      20.52       |       20.69       |      20.87       |        2.33        | 4.19e+06 | 1.15e+05 |      0.06%       |     1.29%     |
| 16  | 64  |  32  | 128  |     [[16, 64, 32], [16, 32, 128]]     | bf16  |      20.67       |       20.8        |      21.04       |        2.66        | 8.39e+06 | 2.29e+05 |      0.11%       |     2.57%     |
| 32  | 64  |  32  | 128  |     [[32, 64, 32], [32, 32, 128]]     | bf16  |       20.6       |       20.7        |      20.76       |        3.33        | 1.68e+07 | 4.59e+05 |      0.22%       |     5.15%     |
|  1  | 128 |  32  | 128  |     [[1, 128, 32], [1, 32, 128]]      | bf16  |      23.29       |       23.44       |      23.66       |        2.07        | 1.05e+06 | 2.46e+04 |      0.01%       |     0.24%     |
|  2  | 128 |  32  | 128  |     [[2, 128, 32], [2, 32, 128]]      | bf16  |      20.66       |       20.85       |      20.98       |        2.14        | 2.10e+06 | 4.92e+04 |      0.03%       |     0.55%     |
|  4  | 128 |  32  | 128  |     [[4, 128, 32], [4, 32, 128]]      | bf16  |      20.66       |       20.8        |      20.99       |        2.28        | 4.19e+06 | 9.83e+04 |      0.06%       |     1.1%      |
|  8  | 128 |  32  | 128  |     [[8, 128, 32], [8, 32, 128]]      | bf16  |      20.56       |       20.66       |      20.81       |        2.57        | 8.39e+06 | 1.97e+05 |      0.11%       |     2.21%     |
| 16  | 128 |  32  | 128  |    [[16, 128, 32], [16, 32, 128]]     | bf16  |      20.63       |       20.76       |      20.94       |        3.14        | 1.68e+07 | 3.93e+05 |      0.22%       |     4.41%     |
| 32  | 128 |  32  | 128  |    [[32, 128, 32], [32, 32, 128]]     | bf16  |       20.4       |       20.49       |      20.62       |        4.28        | 3.36e+07 | 7.86e+05 |      0.45%       |     8.92%     |
|  1  | 256 |  32  | 128  |     [[1, 256, 32], [1, 32, 128]]      | bf16  |      23.23       |       23.49       |      23.85       |        2.13        | 2.10e+06 | 4.51e+04 |      0.02%       |     0.45%     |
|  2  | 256 |  32  | 128  |     [[2, 256, 32], [2, 32, 128]]      | bf16  |      20.67       |       20.79       |      20.87       |        2.26        | 4.19e+06 | 9.01e+04 |      0.06%       |     1.01%     |
|  4  | 256 |  32  | 128  |     [[4, 256, 32], [4, 32, 128]]      | bf16  |      20.74       |       20.85       |       21.0       |        2.52        | 8.39e+06 | 1.80e+05 |      0.11%       |     2.01%     |
|  8  | 256 |  32  | 128  |     [[8, 256, 32], [8, 32, 128]]      | bf16  |      20.52       |       20.72       |      20.87       |        3.04        | 1.68e+07 | 3.60e+05 |      0.22%       |     4.07%     |
| 16  | 256 |  32  | 128  |    [[16, 256, 32], [16, 32, 128]]     | bf16  |      20.55       |       20.69       |      20.81       |        4.09        | 3.36e+07 | 7.21e+05 |      0.45%       |     8.12%     |
| 32  | 256 |  32  | 128  |    [[32, 256, 32], [32, 32, 128]]     | bf16  |      20.72       |       20.86       |      21.14       |        6.17        | 6.71e+07 | 1.44e+06 |      0.88%       |    16.11%     |
|  1  | 512 |  32  | 128  |     [[1, 512, 32], [1, 32, 128]]      | bf16  |      23.34       |       23.43       |      23.52       |        2.25        | 4.19e+06 | 8.60e+04 |      0.05%       |     0.85%     |
|  2  | 512 |  32  | 128  |     [[2, 512, 32], [2, 32, 128]]      | bf16  |      20.55       |       20.75       |      21.02       |        2.5         | 8.39e+06 | 1.72e+05 |      0.11%       |     1.94%     |
|  4  | 512 |  32  | 128  |     [[4, 512, 32], [4, 32, 128]]      | bf16  |      20.54       |       20.69       |      20.94       |        3.0         | 1.68e+07 | 3.44e+05 |      0.22%       |     3.88%     |
|  8  | 512 |  32  | 128  |     [[8, 512, 32], [8, 32, 128]]      | bf16  |       20.3       |       20.51       |      21.02       |        3.99        | 3.36e+07 | 6.88e+05 |      0.45%       |     7.85%     |
| 16  | 512 |  32  | 128  |    [[16, 512, 32], [16, 32, 128]]     | bf16  |      21.04       |       21.21       |      21.55       |        5.98        | 6.71e+07 | 1.38e+06 |      0.87%       |    15.14%     |
| 32  | 512 |  32  | 128  |    [[32, 512, 32], [32, 32, 128]]     | bf16  |      20.42       |       20.51       |      20.66       |        9.96        | 1.34e+08 | 2.75e+06 |       1.8%       |     31.2%     |
|  1  |  1  |  64  | 128  |      [[1, 1, 64], [1, 64, 128]]       | bf16  |      19.88       |       20.07       |      20.21       |        2.02        | 1.64e+04 | 8.38e+03 |       0.0%       |     0.1%      |
|  2  |  1  |  64  | 128  |      [[2, 1, 64], [2, 64, 128]]       | bf16  |      19.83       |       19.97       |      20.11       |        2.05        | 3.28e+04 | 1.68e+04 |       0.0%       |     0.2%      |
|  4  |  1  |  64  | 128  |      [[4, 1, 64], [4, 64, 128]]       | bf16  |      19.88       |       20.06       |      20.29       |        2.1         | 6.55e+04 | 3.35e+04 |       0.0%       |     0.39%     |
|  8  |  1  |  64  | 128  |      [[8, 1, 64], [8, 64, 128]]       | bf16  |      19.93       |       20.05       |      20.15       |        2.19        | 1.31e+05 | 6.71e+04 |       0.0%       |     0.78%     |
| 16  |  1  |  64  | 128  |     [[16, 1, 64], [16, 64, 128]]      | bf16  |      19.92       |       20.06       |      20.19       |        2.39        | 2.62e+05 | 1.34e+05 |       0.0%       |     1.56%     |
| 32  |  1  |  64  | 128  |     [[32, 1, 64], [32, 64, 128]]      | bf16  |      19.95       |       20.11       |      20.25       |        2.78        | 5.24e+05 | 2.68e+05 |      0.01%       |     3.11%     |
|  1  |  2  |  64  | 128  |      [[1, 2, 64], [1, 64, 128]]       | bf16  |      20.78       |       20.91       |      21.02       |        2.02        | 3.28e+04 | 8.58e+03 |       0.0%       |     0.1%      |
|  2  |  2  |  64  | 128  |      [[2, 2, 64], [2, 64, 128]]       | bf16  |       20.6       |       20.69       |      20.81       |        2.05        | 6.55e+04 | 1.72e+04 |       0.0%       |     0.19%     |
|  4  |  2  |  64  | 128  |      [[4, 2, 64], [4, 64, 128]]       | bf16  |      20.53       |       20.78       |      21.04       |        2.1         | 1.31e+05 | 3.43e+04 |       0.0%       |     0.39%     |
|  8  |  2  |  64  | 128  |      [[8, 2, 64], [8, 64, 128]]       | bf16  |      20.48       |       20.68       |       20.9       |        2.2         | 2.62e+05 | 6.86e+04 |       0.0%       |     0.78%     |
| 16  |  2  |  64  | 128  |     [[16, 2, 64], [16, 64, 128]]      | bf16  |      20.62       |       20.74       |      20.83       |        2.4         | 5.24e+05 | 1.37e+05 |      0.01%       |     1.54%     |
| 32  |  2  |  64  | 128  |     [[32, 2, 64], [32, 64, 128]]      | bf16  |      20.63       |       20.72       |      20.92       |        2.79        | 1.05e+06 | 2.74e+05 |      0.01%       |     3.08%     |
|  1  |  4  |  64  | 128  |      [[1, 4, 64], [1, 64, 128]]       | bf16  |      20.69       |       20.86       |      20.94       |        2.03        | 6.55e+04 | 8.96e+03 |       0.0%       |     0.1%      |
|  2  |  4  |  64  | 128  |      [[2, 4, 64], [2, 64, 128]]       | bf16  |      20.53       |       20.63       |      20.88       |        2.05        | 1.31e+05 | 1.79e+04 |       0.0%       |     0.2%      |
|  4  |  4  |  64  | 128  |      [[4, 4, 64], [4, 64, 128]]       | bf16  |      20.56       |       20.68       |      20.74       |        2.1         | 2.62e+05 | 3.58e+04 |       0.0%       |     0.4%      |
|  8  |  4  |  64  | 128  |      [[8, 4, 64], [8, 64, 128]]       | bf16  |      20.69       |       20.83       |      20.99       |        2.21        | 5.24e+05 | 7.17e+04 |      0.01%       |     0.8%      |
| 16  |  4  |  64  | 128  |     [[16, 4, 64], [16, 64, 128]]      | bf16  |      20.58       |       20.74       |      20.97       |        2.41        | 1.05e+06 | 1.43e+05 |      0.01%       |     1.61%     |
| 32  |  4  |  64  | 128  |     [[32, 4, 64], [32, 64, 128]]      | bf16  |       20.6       |       20.67       |      20.76       |        2.83        | 2.10e+06 | 2.87e+05 |      0.03%       |     3.22%     |
|  1  |  8  |  64  | 128  |      [[1, 8, 64], [1, 64, 128]]       | bf16  |      20.71       |       20.81       |      20.91       |        2.03        | 1.31e+05 | 9.73e+03 |       0.0%       |     0.11%     |
|  2  |  8  |  64  | 128  |      [[2, 8, 64], [2, 64, 128]]       | bf16  |      20.51       |       20.63       |      20.73       |        2.06        | 2.62e+05 | 1.95e+04 |       0.0%       |     0.22%     |
|  4  |  8  |  64  | 128  |      [[4, 8, 64], [4, 64, 128]]       | bf16  |      20.73       |       20.87       |      20.99       |        2.11        | 5.24e+05 | 3.89e+04 |      0.01%       |     0.43%     |
|  8  |  8  |  64  | 128  |      [[8, 8, 64], [8, 64, 128]]       | bf16  |      20.59       |       20.71       |      20.81       |        2.23        | 1.05e+06 | 7.78e+04 |      0.01%       |     0.87%     |
| 16  |  8  |  64  | 128  |     [[16, 8, 64], [16, 64, 128]]      | bf16  |      20.48       |       20.69       |      20.87       |        2.45        | 2.10e+06 | 1.56e+05 |      0.03%       |     1.76%     |
| 32  |  8  |  64  | 128  |     [[32, 8, 64], [32, 64, 128]]      | bf16  |      20.85       |       20.99       |      21.15       |        2.9         | 4.19e+06 | 3.11e+05 |      0.05%       |     3.46%     |
|  1  | 32  |  64  | 128  |      [[1, 32, 64], [1, 64, 128]]      | bf16  |       23.6       |       23.7        |      23.86       |        2.04        | 5.24e+05 | 1.43e+04 |      0.01%       |     0.14%     |
|  2  | 32  |  64  | 128  |      [[2, 32, 64], [2, 64, 128]]      | bf16  |      20.69       |       20.84       |      21.04       |        2.08        | 1.05e+06 | 2.87e+04 |      0.01%       |     0.32%     |
|  4  | 32  |  64  | 128  |      [[4, 32, 64], [4, 64, 128]]      | bf16  |      20.59       |       20.74       |      20.95       |        2.17        | 2.10e+06 | 5.73e+04 |      0.03%       |     0.64%     |
|  8  | 32  |  64  | 128  |      [[8, 32, 64], [8, 64, 128]]      | bf16  |      20.93       |       21.04       |      21.12       |        2.33        | 4.19e+06 | 1.15e+05 |      0.05%       |     1.27%     |
| 16  | 32  |  64  | 128  |     [[16, 32, 64], [16, 64, 128]]     | bf16  |      20.82       |       20.95       |      21.12       |        2.66        | 8.39e+06 | 2.29e+05 |      0.11%       |     2.55%     |
| 32  | 32  |  64  | 128  |     [[32, 32, 64], [32, 64, 128]]     | bf16  |      20.79       |       20.93       |      21.16       |        3.33        | 1.68e+07 | 4.59e+05 |      0.22%       |     5.11%     |
|  1  | 64  |  64  | 128  |      [[1, 64, 64], [1, 64, 128]]      | bf16  |      23.44       |       23.5        |      23.67       |        2.06        | 1.05e+06 | 2.05e+04 |      0.01%       |     0.2%      |
|  2  | 64  |  64  | 128  |      [[2, 64, 64], [2, 64, 128]]      | bf16  |      20.44       |       20.55       |      20.67       |        2.12        | 2.10e+06 | 4.10e+04 |      0.03%       |     0.46%     |
|  4  | 64  |  64  | 128  |      [[4, 64, 64], [4, 64, 128]]      | bf16  |      20.83       |       20.94       |      21.12       |        2.24        | 4.19e+06 | 8.19e+04 |      0.06%       |     0.91%     |
|  8  | 64  |  64  | 128  |      [[8, 64, 64], [8, 64, 128]]      | bf16  |      20.78       |       20.89       |      20.97       |        2.47        | 8.39e+06 | 1.64e+05 |      0.11%       |     1.83%     |
| 16  | 64  |  64  | 128  |     [[16, 64, 64], [16, 64, 128]]     | bf16  |      20.78       |       20.86       |      20.96       |        2.95        | 1.68e+07 | 3.28e+05 |      0.22%       |     3.65%     |
| 32  | 64  |  64  | 128  |     [[32, 64, 64], [32, 64, 128]]     | bf16  |      20.78       |       20.86       |      20.96       |        3.9         | 3.36e+07 | 6.55e+05 |      0.44%       |     7.3%      |
|  1  | 128 |  64  | 128  |     [[1, 128, 64], [1, 64, 128]]      | bf16  |       23.2       |       23.35       |      23.44       |        2.09        | 2.10e+06 | 3.28e+04 |      0.02%       |     0.33%     |
|  2  | 128 |  64  | 128  |     [[2, 128, 64], [2, 64, 128]]      | bf16  |      20.67       |       20.89       |      21.04       |        2.19        | 4.19e+06 | 6.55e+04 |      0.06%       |     0.73%     |
|  4  | 128 |  64  | 128  |     [[4, 128, 64], [4, 64, 128]]      | bf16  |      20.86       |       20.92       |      21.04       |        2.38        | 8.39e+06 | 1.31e+05 |      0.11%       |     1.45%     |
|  8  | 128 |  64  | 128  |     [[8, 128, 64], [8, 64, 128]]      | bf16  |      20.67       |       20.73       |      20.87       |        2.76        | 1.68e+07 | 2.62e+05 |      0.22%       |     2.94%     |
| 16  | 128 |  64  | 128  |    [[16, 128, 64], [16, 64, 128]]     | bf16  |      20.58       |       20.7        |      20.82       |        3.52        | 3.36e+07 | 5.24e+05 |      0.45%       |     5.9%      |
| 32  | 128 |  64  | 128  |    [[32, 128, 64], [32, 64, 128]]     | bf16  |      20.49       |       20.65       |      20.84       |        5.03        | 6.71e+07 | 1.05e+06 |      0.89%       |    11.85%     |
|  1  | 256 |  64  | 128  |     [[1, 256, 64], [1, 64, 128]]      | bf16  |      23.26       |       23.4        |      23.49       |        2.17        | 4.19e+06 | 5.73e+04 |      0.05%       |     0.57%     |
|  2  | 256 |  64  | 128  |     [[2, 256, 64], [2, 64, 128]]      | bf16  |      20.59       |       20.8        |      20.98       |        2.33        | 8.39e+06 | 1.15e+05 |      0.11%       |     1.29%     |
|  4  | 256 |  64  | 128  |     [[4, 256, 64], [4, 64, 128]]      | bf16  |      20.71       |       20.89       |      21.07       |        2.66        | 1.68e+07 | 2.29e+05 |      0.22%       |     2.56%     |
|  8  | 256 |  64  | 128  |     [[8, 256, 64], [8, 64, 128]]      | bf16  |       20.6       |       20.71       |      20.94       |        3.33        | 3.36e+07 | 4.59e+05 |      0.45%       |     5.15%     |
| 16  | 256 |  64  | 128  |    [[16, 256, 64], [16, 64, 128]]     | bf16  |      20.64       |       20.84       |      21.05       |        4.65        | 6.71e+07 | 9.18e+05 |      0.89%       |    10.29%     |
| 32  | 256 |  64  | 128  |    [[32, 256, 64], [32, 64, 128]]     | bf16  |      21.12       |       21.32       |      21.54       |        7.31        | 1.34e+08 | 1.84e+06 |      1.74%       |    20.11%     |
|  1  | 512 |  64  | 128  |     [[1, 512, 64], [1, 64, 128]]      | bf16  |      20.71       |       20.86       |      21.08       |        2.31        | 8.39e+06 | 1.06e+05 |      0.11%       |     1.19%     |
|  2  | 512 |  64  | 128  |     [[2, 512, 64], [2, 64, 128]]      | bf16  |      20.57       |       20.72       |      21.03       |        2.62        | 1.68e+07 | 2.13e+05 |      0.22%       |     2.4%      |
|  4  | 512 |  64  | 128  |     [[4, 512, 64], [4, 64, 128]]      | bf16  |      20.57       |       20.73       |      20.86       |        3.23        | 3.36e+07 | 4.26e+05 |      0.45%       |     4.79%     |
|  8  | 512 |  64  | 128  |     [[8, 512, 64], [8, 64, 128]]      | bf16  |      20.97       |       21.07       |      21.16       |        4.47        | 6.71e+07 | 8.52e+05 |      0.87%       |     9.4%      |
| 16  | 512 |  64  | 128  |    [[16, 512, 64], [16, 64, 128]]     | bf16  |      20.93       |       21.04       |      21.19       |        6.93        | 1.34e+08 | 1.70e+06 |      1.75%       |    18.85%     |
| 32  | 512 |  64  | 128  |    [[32, 512, 64], [32, 64, 128]]     | bf16  |      20.31       |       20.42       |      20.53       |       11.86        | 2.68e+08 | 3.41e+06 |      3.61%       |    38.84%     |
|  1  |  1  | 128  | 128  |     [[1, 1, 128], [1, 128, 128]]      | bf16  |      19.91       |       20.02       |      20.12       |        2.05        | 3.28e+04 | 1.66e+04 |       0.0%       |     0.19%     |
|  2  |  1  | 128  | 128  |     [[2, 1, 128], [2, 128, 128]]      | bf16  |      19.64       |       19.83       |      19.98       |        2.1         | 6.55e+04 | 3.33e+04 |       0.0%       |     0.39%     |
|  4  |  1  | 128  | 128  |     [[4, 1, 128], [4, 128, 128]]      | bf16  |      19.94       |       20.01       |      20.07       |        2.19        | 1.31e+05 | 6.66e+04 |       0.0%       |     0.77%     |
|  8  |  1  | 128  | 128  |     [[8, 1, 128], [8, 128, 128]]      | bf16  |      20.07       |       20.16       |      20.23       |        2.39        | 2.62e+05 | 1.33e+05 |       0.0%       |     1.54%     |
| 16  |  1  | 128  | 128  |    [[16, 1, 128], [16, 128, 128]]     | bf16  |      19.83       |       20.01       |      20.18       |        2.77        | 5.24e+05 | 2.66e+05 |      0.01%       |     3.11%     |
| 32  |  1  | 128  | 128  |    [[32, 1, 128], [32, 128, 128]]     | bf16  |      19.99       |       20.16       |      20.26       |        3.54        | 1.05e+06 | 5.32e+05 |      0.01%       |     6.17%     |
|  1  |  2  | 128  | 128  |     [[1, 2, 128], [1, 128, 128]]      | bf16  |       20.5       |       20.79       |      21.04       |        2.05        | 6.55e+04 | 1.69e+04 |       0.0%       |     0.19%     |
|  2  |  2  | 128  | 128  |     [[2, 2, 128], [2, 128, 128]]      | bf16  |      20.63       |       20.76       |      20.91       |        2.1         | 1.31e+05 | 3.38e+04 |       0.0%       |     0.38%     |
|  4  |  2  | 128  | 128  |     [[4, 2, 128], [4, 128, 128]]      | bf16  |       20.5       |       20.6        |      20.73       |        2.2         | 2.62e+05 | 6.76e+04 |       0.0%       |     0.76%     |
|  8  |  2  | 128  | 128  |     [[8, 2, 128], [8, 128, 128]]      | bf16  |      20.57       |       20.77       |      20.99       |        2.39        | 5.24e+05 | 1.35e+05 |      0.01%       |     1.52%     |
| 16  |  2  | 128  | 128  |    [[16, 2, 128], [16, 128, 128]]     | bf16  |      20.62       |       20.8        |       21.0       |        2.78        | 1.05e+06 | 2.70e+05 |      0.01%       |     3.03%     |
| 32  |  2  | 128  | 128  |    [[32, 2, 128], [32, 128, 128]]     | bf16  |       20.6       |       20.76       |      20.98       |        3.56        | 2.10e+06 | 5.41e+05 |      0.03%       |     6.08%     |
|  1  |  4  | 128  | 128  |     [[1, 4, 128], [1, 128, 128]]      | bf16  |      20.64       |       20.84       |      20.96       |        2.05        | 1.31e+05 | 1.74e+04 |       0.0%       |     0.2%      |
|  2  |  4  | 128  | 128  |     [[2, 4, 128], [2, 128, 128]]      | bf16  |      20.57       |       20.77       |       21.0       |        2.1         | 2.62e+05 | 3.48e+04 |       0.0%       |     0.39%     |
|  4  |  4  | 128  | 128  |     [[4, 4, 128], [4, 128, 128]]      | bf16  |      20.53       |       20.69       |      20.86       |        2.2         | 5.24e+05 | 6.96e+04 |      0.01%       |     0.79%     |
|  8  |  4  | 128  | 128  |     [[8, 4, 128], [8, 128, 128]]      | bf16  |      20.69       |       20.84       |      20.94       |        2.4         | 1.05e+06 | 1.39e+05 |      0.01%       |     1.56%     |
| 16  |  4  | 128  | 128  |    [[16, 4, 128], [16, 128, 128]]     | bf16  |      20.55       |       20.68       |      20.81       |        2.81        | 2.10e+06 | 2.79e+05 |      0.03%       |     3.14%     |
| 32  |  4  | 128  | 128  |    [[32, 4, 128], [32, 128, 128]]     | bf16  |      20.68       |       20.8        |      20.88       |        3.61        | 4.19e+06 | 5.57e+05 |      0.06%       |     6.24%     |
|  1  |  8  | 128  | 128  |     [[1, 8, 128], [1, 128, 128]]      | bf16  |      20.89       |       20.99       |      21.18       |        2.05        | 2.62e+05 | 1.84e+04 |       0.0%       |     0.2%      |
|  2  |  8  | 128  | 128  |     [[2, 8, 128], [2, 128, 128]]      | bf16  |       20.5       |       20.6        |      20.75       |        2.11        | 5.24e+05 | 3.69e+04 |      0.01%       |     0.42%     |
|  4  |  8  | 128  | 128  |     [[4, 8, 128], [4, 128, 128]]      | bf16  |      20.61       |       20.75       |      20.89       |        2.21        | 1.05e+06 | 7.37e+04 |      0.01%       |     0.83%     |
|  8  |  8  | 128  | 128  |     [[8, 8, 128], [8, 128, 128]]      | bf16  |      20.46       |       20.66       |       20.8       |        2.43        | 2.10e+06 | 1.47e+05 |      0.03%       |     1.67%     |
| 16  |  8  | 128  | 128  |    [[16, 8, 128], [16, 128, 128]]     | bf16  |      20.62       |       20.77       |      20.92       |        2.85        | 4.19e+06 | 2.95e+05 |      0.06%       |     3.31%     |
| 32  |  8  | 128  | 128  |    [[32, 8, 128], [32, 128, 128]]     | bf16  |      20.61       |       20.76       |      20.87       |        3.71        | 8.39e+06 | 5.90e+05 |      0.11%       |     6.62%     |
|  1  | 32  | 128  | 128  |     [[1, 32, 128], [1, 128, 128]]     | bf16  |       23.4       |       23.55       |       23.7       |        2.07        | 1.05e+06 | 2.46e+04 |      0.01%       |     0.24%     |
|  2  | 32  | 128  | 128  |     [[2, 32, 128], [2, 128, 128]]     | bf16  |       20.6       |       20.71       |      20.89       |        2.14        | 2.10e+06 | 4.92e+04 |      0.03%       |     0.55%     |
|  4  | 32  | 128  | 128  |     [[4, 32, 128], [4, 128, 128]]     | bf16  |      20.72       |       20.78       |      20.93       |        2.28        | 4.19e+06 | 9.83e+04 |      0.06%       |     1.1%      |
|  8  | 32  | 128  | 128  |     [[8, 32, 128], [8, 128, 128]]     | bf16  |      20.66       |       20.76       |      20.86       |        2.57        | 8.39e+06 | 1.97e+05 |      0.11%       |     2.2%      |
| 16  | 32  | 128  | 128  |    [[16, 32, 128], [16, 128, 128]]    | bf16  |      20.64       |       20.7        |      20.81       |        3.14        | 1.68e+07 | 3.93e+05 |      0.22%       |     4.41%     |
